ProblemId,Result,TotalTime
MNIST_P58_N40,unsat,84.6949
MNIST_P35_N37,unsat,302.3559
MNIST_P52_N38,outofmemory,285.829
MNIST_P76_N41,outofmemory,102.993
MNIST_P43_N40,unsat,85.1835
MNIST_P38_N5,timeout,3600.017
MNIST_P2_N16,MarabouError(Return code: 1),3.5559
MNIST_P12_N19,MarabouError(Return code: 1),7.3935
MNIST_P18_N18,timeout,3600.017
MNIST_P51_N29,unsat,85.3952
MNIST_P77_N44,timeout,3600.016
MNIST_P0_N11,timeout,3600.011
MNIST_P79_N2,outofmemory,189.893
MNIST_P56_N31,unsat,293.3973
MNIST_P81_N4,MarabouError(Return code: 1),7.6562
MNIST_P34_N23,unsat,85.5832
MNIST_P36_N39,timeout,3600.019
MNIST_P63_N29,unsat,82.7261
MNIST_P69_N40,unsat,83.5382
MNIST_P78_N41,outofmemory,100.796
MNIST_P32_N14,outofmemory,75.957
MNIST_P45_N31,unsat,285.8454
MNIST_P89_N48,outofmemory,79.173
MNIST_P44_N24,timeout,3600.015
MNIST_P54_N12,MarabouError(Return code: 1),2.8175
MNIST_P27_N23,unsat,76.2878
MNIST_P38_N7,timeout,3600.013
MNIST_P47_N24,timeout,3600.014
MNIST_P66_N20,outofmemory,30.291
MNIST_P23_N37,unsat,268.7997
MNIST_P51_N23,unsat,56.3925
MNIST_P63_N23,unsat,56.1906
MNIST_P67_N29,unsat,58.7985
MNIST_P76_N23,unsat,56.9681
MNIST_P35_N13,timeout,3600.0
MNIST_P49_N49,outofmemory,58.539
MNIST_P86_N7,timeout,3600.007
MNIST_P5_N48,outofmemory,53.838
MNIST_P95_N21,MarabouError(Return code: 1),5.1235
MNIST_P53_N47,outofmemory,63.475
MNIST_P2_N27,timeout,3600.002
MNIST_P12_N7,timeout,3600.006
MNIST_P36_N13,timeout,3600.019
MNIST_P70_N41,outofmemory,58.052
MNIST_P90_N14,outofmemory,42.12
MNIST_P29_N27,timeout,3600.02
MNIST_P51_N22,MarabouError(Return code: 1),1.575
MNIST_P48_N17,unsat,58.5637
MNIST_P7_N48,outofmemory,40.107
MNIST_P46_N22,MarabouError(Return code: 1),1.5975
MNIST_P52_N13,timeout,3600.006
MNIST_P16_N2,outofmemory,142.663
MNIST_P90_N26,timeout,3600.047
MNIST_P49_N34,timeout,3600.029
MNIST_P57_N22,MarabouError(Return code: 1),1.3015
MNIST_P18_N37,unsat,245.1926
MNIST_P68_N20,outofmemory,18.106
MNIST_P81_N44,timeout,3600.003
MNIST_P12_N3,outofmemory,12.576
MNIST_P42_N4,MarabouError(Return code: 1),3.2357
MNIST_P95_N33,MarabouError(Return code: 1),1.5595
MNIST_P80_N29,unsat,43.687
MNIST_P75_N37,unsat,243.672
MNIST_P3_N15,timeout,3600.007
MNIST_P29_N20,outofmemory,21.027
MNIST_P84_N44,timeout,3600.02
MNIST_P43_N44,timeout,3600.006
MNIST_P14_N15,timeout,3600.003
MNIST_P89_N37,unsat,236.7696
MNIST_P36_N23,unsat,41.6734
MNIST_P24_N3,outofmemory,11.416
MNIST_P85_N21,MarabouError(Return code: 1),3.077
MNIST_P2_N41,outofmemory,51.58
MNIST_P75_N45,timeout,3600.0
MNIST_P85_N16,MarabouError(Return code: 1),0.9915
MNIST_P61_N8,IOPolytopeReductionError(Unknown shape for variable x_),0.1648
MNIST_P83_N8,IOPolytopeReductionError(Unknown shape for variable x_),0.1288
MNIST_P98_N18,timeout,3600.021
MNIST_P40_N36,unsat,233.0757
MNIST_P81_N15,timeout,3600.009
MNIST_P67_N21,MarabouError(Return code: 1),3.5733
MNIST_P34_N44,timeout,3600.019
MNIST_P74_N40,unsat,44.2567
MNIST_P86_N14,outofmemory,39.754
MNIST_P23_N2,outofmemory,129.74
MNIST_P58_N15,timeout,3600.004
MNIST_P23_N16,MarabouError(Return code: 1),1.1626
MNIST_P4_N36,unsat,243.3986
MNIST_P88_N48,outofmemory,37.368
MNIST_P56_N48,outofmemory,37.628
MNIST_P44_N5,timeout,3600.007
MNIST_P13_N9,unsat,271.1369
MNIST_P16_N46,unsat,277.5953
MNIST_P47_N36,unsat,240.1928
MNIST_P29_N38,timeout,3600.012
MNIST_P56_N24,timeout,3600.015
MNIST_P55_N10,timeout,3600.014
MNIST_P48_N33,MarabouError(Return code: 1),1.4458
MNIST_P38_N11,outofmemory,150.008
MNIST_P51_N16,MarabouError(Return code: 1),1.2212
MNIST_P76_N38,timeout,3600.005
MNIST_P81_N10,timeout,3600.019
MNIST_P96_N19,MarabouError(Return code: 1),3.6462
MNIST_P25_N47,outofmemory,54.717
MNIST_P49_N13,timeout,3600.005
MNIST_P82_N16,MarabouError(Return code: 1),1.0639
MNIST_P22_N27,timeout,3600.01
MNIST_P24_N1,timeout,3600.015
MNIST_P24_N47,outofmemory,54.566
MNIST_P99_N41,outofmemory,57.846
MNIST_P18_N9,unsat,241.6102
MNIST_P23_N29,unsat,41.0024
MNIST_P96_N8,IOPolytopeReductionError(Invalid property: Comparing expressions with different shapes is not supported),0.252
MNIST_P27_N2,outofmemory,120.262
MNIST_P50_N19,MarabouError(Return code: 1),3.0187
MNIST_P96_N17,unsat,57.2979
MNIST_P23_N9,unsat,248.2428
MNIST_P99_N13,timeout,3600.013
MNIST_P4_N45,timeout,3600.0
MNIST_P75_N10,timeout,3600.015
MNIST_P59_N27,timeout,3600.005
MNIST_P90_N47,outofmemory,46.099
MNIST_P7_N3,outofmemory,12.288
MNIST_P33_N2,outofmemory,128.317
MNIST_P79_N41,outofmemory,55.194
MNIST_P95_N15,timeout,3600.013
MNIST_P22_N25,unsat,215.9915
MNIST_P49_N10,timeout,3600.012
MNIST_P61_N35,timeout,3600.012
MNIST_P25_N45,unsat,8.1154
MNIST_P65_N49,outofmemory,35.306
MNIST_P86_N33,MarabouError(Return code: 1),1.3277
MNIST_P74_N7,timeout,3600.002
MNIST_P87_N37,unsat,236.6019
MNIST_P6_N45,timeout,3600.016
MNIST_P21_N47,outofmemory,43.459
MNIST_P45_N20,outofmemory,16.855
MNIST_P20_N8,IOPolytopeReductionError(Unknown shape for variable x_),0.133
MNIST_P8_N24,timeout,3600.021
MNIST_P72_N29,unsat,41.221
MNIST_P50_N26,timeout,3600.021
MNIST_P69_N13,unsat,25.7096
MNIST_P73_N48,outofmemory,33.989
MNIST_P82_N15,timeout,3600.02
MNIST_P25_N25,unsat,224.9184
MNIST_P60_N40,unsat,42.1526
MNIST_P40_N38,outofmemory,922.847
MNIST_P21_N17,unsat,55.1304
MNIST_P48_N22,MarabouError(Return code: 1),1.2756
MNIST_P32_N49,outofmemory,36.873
MNIST_P62_N26,timeout,3600.008
MNIST_P75_N8,IOPolytopeReductionError(Unknown shape for variable x_),0.2572
MNIST_P55_N42,unsat,19.7792
MNIST_P54_N41,outofmemory,51.887
MNIST_P2_N31,unsat,228.0758
MNIST_P38_N49,outofmemory,36.04
MNIST_P51_N2,outofmemory,126.855
MNIST_P55_N21,MarabouError(Return code: 1),3.3149
MNIST_P66_N23,unsat,42.1782
