ProblemId,Result,TotalTime
MNIST_P62_N46,unsat,87.1714
MNIST_P32_N22,unsat,97.4255
MNIST_P38_N1,unsat,78.0861
MNIST_P52_N19,unsat,83.1545
MNIST_P92_N45,sat,14.2561
MNIST_P82_N22,unsat,96.8621
MNIST_P26_N18,unsat,85.2646
MNIST_P15_N12,sat,68.5515
MNIST_P14_N25,timeout,3600.011
MNIST_P47_N19,unsat,87.116
MNIST_P16_N44,timeout,3600.007
MNIST_P4_N22,unsat,96.3694
MNIST_P30_N15,timeout,3600.02
MNIST_P43_N25,timeout,3600.008
MNIST_P54_N14,unsat,96.7936
MNIST_P9_N46,unsat,89.1434
MNIST_P87_N18,unsat,87.3971
MNIST_P39_N8,VerinetTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.1095
MNIST_P68_N42,unsat,77.093
MNIST_P73_N31,unsat,87.0268
MNIST_P65_N49,timeout,3600.003
MNIST_P4_N41,outofmemory,149.427
MNIST_P23_N13,timeout,3600.021
MNIST_P47_N8,VerinetTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.0959
MNIST_P11_N31,unsat,69.3186
MNIST_P81_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.0687
MNIST_P99_N21,timeout,3600.016
MNIST_P34_N40,unsat,50.9084
MNIST_P73_N27,sat,4.8976
MNIST_P76_N19,unsat,57.1358
MNIST_P84_N37,unsat,56.2832
MNIST_P12_N13,timeout,3600.019
MNIST_P37_N29,unsat,48.7502
MNIST_P27_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.062
MNIST_P1_N35,timeout,3600.024
MNIST_P30_N44,timeout,3600.023
MNIST_P51_N4,timeout,3600.029
MNIST_P94_N36,timeout,3600.027
MNIST_P99_N44,timeout,3600.006
MNIST_P45_N14,unsat,62.4827
MNIST_P66_N44,timeout,3600.037
MNIST_P93_N26,VerinetTranslatorError(MaxPool operations are not supported.),0.4573
MNIST_P72_N8,VerinetTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.1061
MNIST_P67_N36,timeout,3600.018
MNIST_P68_N21,timeout,3600.021
MNIST_P18_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.6585
MNIST_P78_N48,unsat,59.2894
MNIST_P23_N39,timeout,3600.026
MNIST_P83_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.8134
MNIST_P87_N12,timeout,3600.005
MNIST_P35_N13,timeout,3600.049
MNIST_P63_N38,timeout,3600.033
MNIST_P70_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.6333
MNIST_P47_N37,unsat,52.6142
MNIST_P9_N20,VerinetTranslatorError(MaxPool operations are not supported.),0.7607
MNIST_P24_N10,timeout,3600.019
MNIST_P64_N19,unsat,51.6524
MNIST_P89_N33,unsat,61.4405
MNIST_P76_N36,timeout,3600.016
MNIST_P0_N38,timeout,3600.053
MNIST_P2_N36,timeout,3600.039
MNIST_P28_N37,unsat,53.1324
MNIST_P64_N29,unsat,47.1571
MNIST_P39_N37,unsat,55.641
MNIST_P80_N1,unsat,43.7315
MNIST_P82_N48,unsat,59.6503
MNIST_P85_N29,unsat,46.5857
MNIST_P0_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.641
MNIST_P5_N48,unsat,62.9747
MNIST_P36_N24,timeout,3600.026
MNIST_P20_N49,unsat,61.4396
MNIST_P93_N15,timeout,3600.003
MNIST_P92_N19,unsat,55.0539
MNIST_P71_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.5518
MNIST_P61_N9,unsat,54.0443
MNIST_P43_N45,timeout,3600.009
MNIST_P7_N19,unsat,53.5526
MNIST_P22_N38,timeout,3600.015
MNIST_P58_N24,timeout,3600.011
MNIST_P8_N41,outofmemory,48.621
MNIST_P17_N16,VerinetTranslatorError(Div operations are not supported.),0.6456
MNIST_P36_N35,timeout,3600.045
MNIST_P60_N7,timeout,3600.012
MNIST_P17_N25,timeout,3600.016
MNIST_P66_N18,timeout,3600.006
MNIST_P73_N12,timeout,3600.007
MNIST_P35_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.6509
MNIST_P16_N21,timeout,3600.01
MNIST_P3_N21,timeout,3600.031
MNIST_P25_N4,timeout,3600.026
MNIST_P50_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.0362
MNIST_P98_N15,timeout,3600.029
MNIST_P51_N1,unsat,45.8186
MNIST_P35_N48,unsat,62.2944
MNIST_P69_N46,unsat,54.6315
MNIST_P81_N14,unsat,61.5298
MNIST_P43_N49,sat,14.293
MNIST_P28_N48,unsat,58.7317
MNIST_P36_N18,unsat,49.0565
MNIST_P24_N13,timeout,3600.006
MNIST_P89_N40,unsat,43.9377
