ProblemId,Result,TotalTime
MNIST_P54_N5,unsat,120.2805
MNIST_P37_N20,VerinetTranslatorError(MaxPool operations are not supported.),0.7821
MNIST_P74_N31,unsat,118.891
MNIST_P99_N7,unsat,117.4657
MNIST_P53_N40,unsat,116.4607
MNIST_P1_N48,unsat,127.7586
MNIST_P28_N44,unsat,117.3059
MNIST_P68_N34,unsat,116.8009
MNIST_P75_N33,unsat,127.7064
MNIST_P13_N49,unsat,126.883
MNIST_P81_N21,unsat,119.6821
MNIST_P5_N46,unsat,119.8657
MNIST_P96_N2,unsat,130.1733
MNIST_P35_N11,unsat,116.7077
MNIST_P62_N22,unsat,121.8895
MNIST_P67_N35,unsat,116.5793
MNIST_P80_N26,VerinetTranslatorError(MaxPool operations are not supported.),0.4275
MNIST_P50_N2,unsat,130.5685
MNIST_P18_N21,unsat,120.2322
MNIST_P53_N14,unsat,126.8166
MNIST_P98_N33,unsat,126.834
MNIST_P6_N45,unsat,117.4933
MNIST_P61_N18,unsat,119.5162
MNIST_P22_N36,unsat,117.317
MNIST_P24_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.0816
MNIST_P20_N13,unsat,87.6402
MNIST_P66_N49,unsat,91.8577
MNIST_P94_N21,unsat,111.745
MNIST_P3_N21,unsat,110.6078
MNIST_P35_N18,unsat,111.2634
MNIST_P57_N22,unsat,115.1985
MNIST_P45_N7,unsat,102.1528
MNIST_P45_N12,unsat,116.6318
MNIST_P10_N42,unsat,100.0748
MNIST_P55_N27,sat,10.1997
MNIST_P44_N49,unsat,115.0097
MNIST_P80_N34,unsat,101.547
MNIST_P86_N18,unsat,110.7845
MNIST_P23_N2,unsat,119.9808
MNIST_P48_N33,sat,78.9347
MNIST_P97_N12,unsat,115.5809
MNIST_P78_N23,unsat,107.8513
MNIST_P73_N38,unsat,104.3393
MNIST_P24_N38,timeout,3600.007
MNIST_P15_N4,unsat,106.3346
MNIST_P77_N40,unsat,104.5366
MNIST_P45_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.0957
MNIST_P17_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.1445
MNIST_P9_N33,unsat,110.2804
MNIST_P76_N45,unsat,98.5247
MNIST_P83_N17,VerinetTranslatorError(MaxPool operations are not supported.),0.6724
MNIST_P93_N17,VerinetTranslatorError(MaxPool operations are not supported.),0.6091
MNIST_P26_N1,unsat,68.3288
MNIST_P58_N29,unsat,87.2168
MNIST_P87_N7,unsat,88.9352
MNIST_P89_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.6464
MNIST_P32_N14,unsat,105.164
MNIST_P36_N41,unsat,167.9052
MNIST_P3_N47,unsat,101.1441
MNIST_P87_N24,sat,49.3278
MNIST_P75_N44,unsat,99.2794
MNIST_P24_N11,unsat,97.9146
MNIST_P77_N16,VerinetTranslatorError(Div operations are not supported.),0.6517
MNIST_P90_N40,unsat,100.101
MNIST_P98_N18,unsat,106.1047
MNIST_P1_N12,unsat,110.7724
MNIST_P77_N20,VerinetTranslatorError(MaxPool operations are not supported.),0.7417
MNIST_P64_N45,unsat,99.7945
MNIST_P82_N11,unsat,100.7494
MNIST_P47_N10,unsat,100.1537
MNIST_P41_N26,VerinetTranslatorError(MaxPool operations are not supported.),0.5943
MNIST_P24_N42,unsat,98.9795
MNIST_P27_N21,unsat,104.2112
MNIST_P4_N22,unsat,109.2776
MNIST_P55_N25,unsat,100.4908
MNIST_P83_N5,unsat,96.5274
MNIST_P87_N17,VerinetTranslatorError(MaxPool operations are not supported.),0.5602
MNIST_P41_N22,unsat,91.8022
MNIST_P11_N38,unsat,74.9895
MNIST_P53_N17,VerinetTranslatorError(MaxPool operations are not supported.),0.7632
MNIST_P47_N18,unsat,81.7482
MNIST_P95_N38,unsat,89.6768
MNIST_P6_N24,sat,16.1628
MNIST_P26_N8,VerinetTranslatorError(Unknown shape for variable x_0),0.0479
MNIST_P23_N41,unsat,162.2307
MNIST_P49_N40,unsat,90.9788
MNIST_P81_N22,unsat,108.3152
MNIST_P45_N9,unsat,104.8594
MNIST_P64_N15,unsat,101.794
MNIST_P10_N36,unsat,102.538
MNIST_P72_N27,sat,9.1674
MNIST_P40_N14,unsat,110.3336
MNIST_P11_N48,unsat,110.7496
MNIST_P8_N20,VerinetTranslatorError(MaxPool operations are not supported.),1.1059
MNIST_P89_N1,unsat,96.111
MNIST_P57_N15,unsat,100.5376
MNIST_P15_N12,unsat,108.7905
MNIST_P8_N19,unsat,103.9279
MNIST_P43_N29,unsat,99.1983
MNIST_P13_N2,unsat,115.4197
MNIST_P14_N18,unsat,96.0841
MNIST_P73_N34,sat,77.6952
MNIST_P31_N10,unsat,80.3072
MNIST_P53_N25,unsat,88.1068
MNIST_P64_N44,unsat,79.3626
MNIST_P68_N44,unsat,81.5568
MNIST_P74_N8,VerinetTranslatorError(Invalid property: Comparing expressions with different shapes is not supported),0.1772
MNIST_P70_N47,unsat,84.4901
MNIST_P99_N49,unsat,102.4665
MNIST_P16_N42,unsat,83.9773
MNIST_P28_N35,unsat,83.4404
MNIST_P96_N9,unsat,93.3553
MNIST_P34_N48,unsat,104.9879
MNIST_P90_N11,unsat,85.4069
MNIST_P61_N26,VerinetTranslatorError(MaxPool operations are not supported.),0.4941
MNIST_P41_N3,VerinetTranslatorError(MaxPool operations are not supported.),0.6146
MNIST_P50_N23,unsat,86.2216
MNIST_P69_N27,sat,11.0891
MNIST_P14_N15,unsat,97.5124
MNIST_P53_N48,unsat,101.291
MNIST_P16_N20,VerinetTranslatorError(MaxPool operations are not supported.),1.0812
MNIST_P97_N31,unsat,92.5584
MNIST_P89_N11,unsat,86.4062
MNIST_P81_N7,unsat,88.3136
MNIST_P97_N23,unsat,88.3267
MNIST_P90_N29,unsat,85.4082
MNIST_P17_N45,unsat,82.0996
MNIST_P0_N12,unsat,104.5464
MNIST_P60_N33,unsat,104.6172
MNIST_P50_N34,unsat,87.7039
MNIST_P65_N25,unsat,95.3762
MNIST_P66_N11,unsat,89.509
MNIST_P98_N9,unsat,94.5388
MNIST_P20_N45,unsat,87.4492
MNIST_P32_N35,unsat,85.2522
MNIST_P45_N37,unsat,89.7327
MNIST_P52_N2,unsat,107.3184
MNIST_P58_N27,sat,29.4885
MNIST_P70_N15,unsat,93.9085
MNIST_P83_N12,unsat,101.6779
MNIST_P91_N13,unsat,82.1279
MNIST_P21_N45,unsat,81.3443
MNIST_P92_N46,unsat,96.5028
MNIST_P95_N40,unsat,87.3904
MNIST_P6_N27,sat,21.1572
MNIST_P75_N25,unsat,91.131
MNIST_P24_N5,unsat,89.9128
MNIST_P7_N27,sat,24.2874
MNIST_P15_N19,unsat,90.2878
