ProblemId,Result,TotalTime
MNIST_P13_N29,unsat,85.0317
MNIST_P52_N33,MarabouError(Return code: 1),5.1423
MNIST_P26_N20,outofmemory,42.187
MNIST_P3_N16,MarabouError(Return code: 1),4.5876
MNIST_P25_N40,unsat,89.7351
MNIST_P27_N17,unsat,105.9561
MNIST_P64_N4,MarabouError(Return code: 1),8.9318
MNIST_P89_N7,timeout,3600.003
MNIST_P80_N12,MarabouError(Return code: 1),5.1575
MNIST_P57_N49,outofmemory,84.763
MNIST_P22_N37,unsat,311.0937
MNIST_P68_N9,unsat,315.1064
MNIST_P81_N34,timeout,3600.007
MNIST_P83_N14,outofmemory,82.551
MNIST_P73_N22,MarabouError(Return code: 1),5.1491
MNIST_P60_N35,unsat,118.8338
MNIST_P14_N49,outofmemory,85.594
MNIST_P74_N40,unsat,87.5363
MNIST_P37_N7,timeout,3600.014
MNIST_P98_N2,outofmemory,187.962
MNIST_P93_N18,timeout,3600.019
MNIST_P31_N11,timeout,3600.017
MNIST_P50_N16,MarabouError(Return code: 1),4.5624
MNIST_P59_N17,unsat,108.2918
MNIST_P25_N17,unsat,102.1737
MNIST_P86_N13,unsat,54.9254
MNIST_P92_N17,outofmemory,56.846
MNIST_P1_N40,unsat,84.1147
MNIST_P8_N14,outofmemory,76.464
MNIST_P61_N15,timeout,3600.0
MNIST_P49_N44,timeout,3600.009
MNIST_P93_N20,outofmemory,33.807
MNIST_P12_N47,outofmemory,75.236
MNIST_P21_N12,MarabouError(Return code: 1),2.4961
MNIST_P25_N48,outofmemory,62.155
MNIST_P44_N21,MarabouError(Return code: 1),5.6506
MNIST_P15_N35,timeout,3600.004
MNIST_P64_N23,unsat,60.5597
MNIST_P75_N13,unsat,39.0765
MNIST_P82_N42,unsat,29.9935
MNIST_P61_N19,MarabouError(Return code: 1),5.8531
MNIST_P58_N24,timeout,3600.015
MNIST_P44_N24,timeout,3600.018
MNIST_P42_N14,outofmemory,52.413
MNIST_P71_N19,MarabouError(Return code: 1),5.4114
MNIST_P17_N27,timeout,3600.007
MNIST_P17_N24,timeout,3600.002
MNIST_P30_N12,MarabouError(Return code: 1),1.986
MNIST_P70_N18,timeout,3600.015
MNIST_P82_N7,timeout,3600.008
MNIST_P28_N31,unsat,236.0958
MNIST_P29_N37,unsat,251.8051
MNIST_P38_N27,unsat,8.6884
MNIST_P66_N15,timeout,3600.002
MNIST_P42_N48,outofmemory,46.154
MNIST_P56_N24,timeout,3600.003
MNIST_P4_N2,outofmemory,123.384
MNIST_P33_N34,timeout,3600.019
MNIST_P44_N16,MarabouError(Return code: 1),1.165
MNIST_P52_N23,unsat,43.3131
MNIST_P10_N24,timeout,3600.019
MNIST_P71_N44,timeout,3600.002
MNIST_P18_N4,MarabouError(Return code: 1),3.1057
MNIST_P50_N9,unsat,243.7886
MNIST_P54_N1,unsat,31.5359
MNIST_P47_N48,outofmemory,34.955
MNIST_P62_N25,unsat,231.1514
MNIST_P33_N44,timeout,3600.007
MNIST_P94_N48,outofmemory,41.263
MNIST_P23_N47,outofmemory,44.384
MNIST_P78_N33,MarabouError(Return code: 1),1.4505
MNIST_P32_N4,MarabouError(Return code: 1),3.3012
MNIST_P97_N21,MarabouError(Return code: 1),3.2354
MNIST_P15_N15,timeout,3600.018
MNIST_P50_N19,MarabouError(Return code: 1),3.4179
MNIST_P52_N39,timeout,3600.021
MNIST_P62_N23,unsat,41.6752
MNIST_P52_N38,timeout,3600.016
MNIST_P96_N1,unsat,31.4585
MNIST_P91_N47,outofmemory,43.777
