ProblemId,Result,TotalTime
MNIST_P12_N37,NeurifyTranslatorError(Unsupported activation: None),0.7894
MNIST_P51_N4,NeurifyTranslatorError(Unsupported activation: None),1.7997
MNIST_P5_N31,NeurifyTranslatorError(Unsupported activation: None),1.6213
MNIST_P81_N24,sat,1.5478
MNIST_P60_N17,NeurifyTranslatorError(Unsupported computation graph detected),0.6883
MNIST_P43_N21,NeurifyTranslatorError(Unsupported activation: None),1.7025
MNIST_P24_N1,unsat,9.1913
MNIST_P98_N34,timeout,3600.019
MNIST_P58_N48,NeurifyTranslatorError(Unsupported activation: None),1.2415
MNIST_P87_N19,NeurifyTranslatorError(Unsupported activation: None),1.9566
MNIST_P94_N39,outofmemory,132.727
MNIST_P74_N18,NeurifyTranslatorError(Unsupported activation: None),2.5593
MNIST_P65_N38,outofmemory,162.218
MNIST_P72_N31,NeurifyTranslatorError(Unsupported activation: None),1.9056
MNIST_P80_N40,unsat,15.2409
MNIST_P46_N48,NeurifyTranslatorError(Unsupported activation: None),1.1381
MNIST_P62_N10,sat,2.4097
MNIST_P90_N5,NeurifyTranslatorError(Unsupported activation: None),2.4717
MNIST_P18_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.3537
MNIST_P32_N29,unsat,15.0243
MNIST_P53_N42,timeout,3600.02
MNIST_P79_N12,NeurifyTranslatorError(Unsupported activation: None),1.4498
MNIST_P8_N36,NeurifyTranslatorError(Unsupported activation: None),2.0601
MNIST_P11_N24,sat,1.7517
MNIST_P61_N25,NeurifyTranslatorError(Unsupported activation: None),1.2107
MNIST_P45_N14,NeurifyTranslatorError(Unsupported activation: None),0.8081
MNIST_P48_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.9111
MNIST_P54_N10,timeout,3600.019
MNIST_P67_N7,"NeurifyTranslatorError(Unsupported number of axes for network input. Expected 4 or 2, got 3)",1.5451
MNIST_P10_N4,NeurifyTranslatorError(Unsupported activation: None),1.9768
MNIST_P11_N23,unsat,13.8579
MNIST_P49_N4,NeurifyTranslatorError(Unsupported activation: None),1.9203
MNIST_P88_N38,outofmemory,179.656
MNIST_P56_N8,IOPolytopeReductionError(Unknown shape for variable x_),0.2957
MNIST_P72_N48,NeurifyTranslatorError(Unsupported activation: None),1.2126
MNIST_P2_N29,unsat,15.476
MNIST_P84_N11,outofmemory,121.431
MNIST_P97_N47,timeout,3600.009
MNIST_P98_N38,outofmemory,160.871
MNIST_P49_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.928
MNIST_P89_N31,NeurifyTranslatorError(Unsupported activation: None),1.8391
MNIST_P42_N16,NeurifyTranslatorError(Unsupported computation graph detected),1.1339
MNIST_P26_N35,outofmemory,146.522
MNIST_P90_N47,timeout,3600.006
MNIST_P64_N12,NeurifyTranslatorError(Unsupported activation: None),0.8632
MNIST_P89_N29,unsat,17.7588
MNIST_P83_N21,NeurifyTranslatorError(Unsupported activation: None),1.3762
MNIST_P10_N18,NeurifyTranslatorError(Unsupported activation: None),1.3949
MNIST_P59_N23,unsat,14.0144
MNIST_P87_N48,NeurifyTranslatorError(Unsupported activation: None),1.3538
MNIST_P4_N7,"NeurifyTranslatorError(Unsupported number of axes for network input. Expected 4 or 2, got 3)",1.9551
MNIST_P66_N5,NeurifyTranslatorError(Unsupported activation: None),2.3573
MNIST_P67_N27,"NeurifyTranslatorError(Unsupported number of axes for network input. Expected 4 or 2, got 3)",1.0317
MNIST_P51_N10,timeout,3600.005
MNIST_P72_N4,NeurifyTranslatorError(Unsupported activation: None),1.6828
MNIST_P22_N35,outofmemory,135.751
MNIST_P6_N25,NeurifyTranslatorError(Unsupported activation: None),1.3395
MNIST_P44_N12,NeurifyTranslatorError(Unsupported activation: None),1.1834
MNIST_P56_N38,outofmemory,156.539
MNIST_P89_N33,NeurifyTranslatorError(Unsupported activation: None),1.0423
MNIST_P53_N44,"NeurifyTranslatorError(Unsupported number of axes for network input. Expected 4 or 2, got 3)",0.82
MNIST_P51_N36,NeurifyTranslatorError(Unsupported activation: None),1.3065
MNIST_P45_N4,NeurifyTranslatorError(Unsupported activation: None),1.7598
MNIST_P69_N37,NeurifyTranslatorError(Unsupported activation: None),1.0832
MNIST_P76_N41,outofmemory,32.733
MNIST_P21_N3,NeurifyTranslatorError(Unsupported computation graph detected),0.8937
MNIST_P26_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9844
MNIST_P38_N2,NeurifyTranslatorError(Unsupported activation: None),1.3776
MNIST_P5_N33,NeurifyTranslatorError(Unsupported activation: None),1.0345
MNIST_P24_N23,unsat,15.7364
MNIST_P23_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.1069
MNIST_P38_N21,NeurifyTranslatorError(Unsupported activation: None),1.4188
MNIST_P41_N10,timeout,3600.019
MNIST_P38_N1,unsat,9.0833
MNIST_P81_N1,unsat,9.0633
MNIST_P85_N8,IOPolytopeReductionError(Unknown shape for variable x_),0.2829
MNIST_P79_N26,NeurifyTranslatorError(Unsupported computation graph detected),1.3039
MNIST_P66_N29,unsat,17.4312
MNIST_P85_N2,NeurifyTranslatorError(Unsupported activation: None),1.7378
MNIST_P0_N25,NeurifyTranslatorError(Unsupported activation: None),2.0245
MNIST_P29_N42,unsat,7.938
MNIST_P42_N40,unsat,14.8807
MNIST_P58_N17,NeurifyTranslatorError(Unsupported computation graph detected),1.0658
MNIST_P71_N40,unsat,16.204
MNIST_P32_N17,NeurifyTranslatorError(Unsupported computation graph detected),1.2375
MNIST_P95_N4,NeurifyTranslatorError(Unsupported activation: None),1.3499
MNIST_P18_N31,NeurifyTranslatorError(Unsupported activation: None),1.5862
MNIST_P11_N40,unsat,15.905
MNIST_P27_N26,NeurifyTranslatorError(Unsupported computation graph detected),0.9241
MNIST_P48_N8,IOPolytopeReductionError(Unknown shape for variable x_),0.6218
MNIST_P16_N4,NeurifyTranslatorError(Unsupported activation: None),1.2738
MNIST_P86_N46,NeurifyTranslatorError(Unsupported activation: None),0.9871
MNIST_P90_N35,outofmemory,126.465
MNIST_P10_N44,"NeurifyTranslatorError(Unsupported number of axes for network input. Expected 4 or 2, got 3)",1.0854
MNIST_P72_N21,NeurifyTranslatorError(Unsupported activation: None),1.1371
MNIST_P78_N11,outofmemory,128.218
MNIST_P35_N24,timeout,3600.019
MNIST_P45_N48,NeurifyTranslatorError(Unsupported activation: None),1.0937
MNIST_P46_N44,"NeurifyTranslatorError(Unsupported number of axes for network input. Expected 4 or 2, got 3)",1.007
MNIST_P47_N41,outofmemory,26.287
MNIST_P62_N18,NeurifyTranslatorError(Unsupported activation: None),1.153
